image_name,precision,recall,f1_score,detected_objects,inference_time_ms,gpu_memory_delta_mb
Fasciolopsis-buski_0247_jpg.rf.8ec7a8b308f794c9082802775bb705fb.jpg,1.0,1.0,1.0,1,406.3544273376465,0.0
Enterobius-vermicularis_0835_jpg.rf.8e51702c80a2bb2b412b00181910b0a3.jpg,1.0,1.0,1.0,1,369.32921409606934,0.0
Enterobius-vermicularis_0807_jpg.rf.8f554a05507f02a60d4d672885cbb397.jpg,1.0,1.0,1.0,1,290.21239280700684,0.0
Ascaris-lumbricoides_0323_jpg.rf.8efff6539bc870c6c6bb2904e45a7fe6.jpg,1.0,1.0,1.0,1,236.525297164917,0.0
Ascaris-lumbricoides_0965_jpg.rf.90302979b508752a3c64a6be3f4890bd.jpg,1.0,1.0,1.0,1,296.2956428527832,0.0
Taenia-spp-egg_0999_jpg.rf.9037ad6c34b2d8ec4acdb0d82f4f6589.jpg,1.0,1.0,1.0,1,304.80337142944336,0.0
Ascaris-lumbricoides_0933_jpg.rf.8fb76cc8fcf1390272f927268e0d654e.jpg,1.0,1.0,1.0,1,361.10901832580566,0.0
Ascaris-lumbricoides_0765_jpg.rf.9071699d6bc161fd0c1eaffcb6600d80.jpg,1.0,1.0,1.0,1,286.5593433380127,0.0
Fasciolopsis-buski_0908_jpg.rf.914f6592e65894483e0b76b247a4fcd8.jpg,1.0,1.0,1.0,1,307.80959129333496,0.0
Opisthorchis-viverrine_0749_jpg.rf.90b24a924223c7c5b054cf9cb752c785.jpg,1.0,1.0,1.0,1,294.8734760284424,0.0
Fasciolopsis-buski_0834_jpg.rf.9160e67929cf6b94ffb7c12f24b8d7cf.jpg,1.0,1.0,1.0,1,246.5384006500244,0.0
Fasciolopsis-buski_0885_jpg.rf.91a59ca2c4b1c2cc0169fa0116f40565.jpg,1.0,1.0,1.0,1,233.21199417114258,0.0
Opisthorchis-viverrine_0114_jpg.rf.923bdba1319beb31eeed6607f115bcc6.jpg,1.0,1.0,1.0,1,217.98038482666016,0.0
Enterobius-vermicularis_0611_jpg.rf.947980d1e368773e1d26dff04d97f9c1.jpg,1.0,1.0,1.0,1,228.84082794189453,0.0
100089_jpg.rf.961b656ddc35ce84fbf2cf82e5542bf7.jpg,1.0,1.0,1.0,1,291.31078720092773,0.0
Fasciolopsis-buski_0154_jpg.rf.9644f89ced8661b4b76bd865a003ac78.jpg,1.0,1.0,1.0,1,261.7173194885254,0.0
Ascaris-lumbricoides_0109_jpg.rf.970b864771251e2ddc377f4ad6844ecf.jpg,1.0,1.0,1.0,1,259.2473030090332,0.0
100438_png_jpg.rf.9714abaeb701bc2f18103cfb8dce4b63.jpg,1.0,1.0,1.0,19,303.6823272705078,264.0
Fasciolopsis-buski_0051_jpg.rf.973e974d8abd79d69e9a9849b029f47d.jpg,1.0,1.0,1.0,1,280.411958694458,0.0
Ascaris-lumbricoides_0850_jpg.rf.985ae3d61de883fbc46a47d3ecebaa0e.jpg,1.0,1.0,1.0,1,309.10611152648926,0.0
Fasciolopsis-buski_0707_jpg.rf.9ad336341bf471f8dfba0072fa050140.jpg,1.0,1.0,1.0,1,260.0820064544678,0.0
Fasciolopsis-buski_0293_jpg.rf.9acf7697de6e25c383f4c8f354b54cc9.jpg,1.0,1.0,1.0,1,337.8596305847168,0.0
Taenia-spp-egg_0150_jpg.rf.9b14ac9379e8b24588f5fd28fb11dcb9.jpg,1.0,1.0,1.0,1,259.03940200805664,0.0
Taenia-spp-egg_0456_jpg.rf.9b9de92c26c8b1ed6ac74561c5923dbd.jpg,1.0,1.0,1.0,1,398.64158630371094,0.0
Fasciolopsis-buski_0423_jpg.rf.9c4e46cc6df7b8a5dee94f4669537f43.jpg,1.0,1.0,1.0,1,227.39744186401367,0.0
Ascaris-lumbricoides_0461_jpg.rf.9bb9f332106021e386e3a1420182882f.jpg,1.0,1.0,1.0,1,309.18431282043457,0.0
Fasciolopsis-buski_0627_jpg.rf.9dc04ac143d9f30b55e3fd6f9a9a7bf7.jpg,1.0,1.0,1.0,1,264.0416622161865,0.0
Fasciolopsis-buski_0392_jpg.rf.9f856f5855315a6278367d78b59c1e1a.jpg,1.0,1.0,1.0,1,319.58889961242676,0.0
Ascaris-lumbricoides_0737_jpg.rf.9f7d8a4431da9983c8646c15093ea153.jpg,1.0,1.0,1.0,1,293.6239242553711,0.0
Enterobius-vermicularis_0221_jpg.rf.a05daf02bb2e91f5b5d0ffcae1aad477.jpg,0.5,1.0,0.6666666666666666,2,280.9922695159912,0.0
Ascaris-lumbricoides_0414_jpg.rf.a0f36a63d4d336933044be86f5571c03.jpg,1.0,1.0,1.0,1,242.57946014404297,0.0
Taenia-spp-egg_0202_jpg.rf.a1a337fd8b082cf036b255199187b27a.jpg,1.0,1.0,1.0,1,429.898738861084,0.0
100074_jpg.rf.a09c88dd9620d9c2424cdb88e2cacda8.jpg,1.0,1.0,1.0,1,254.53972816467285,0.0
Taenia-spp-egg_0472_jpg.rf.a1302f5d29a981934a2c1814138d41c4.jpg,1.0,1.0,1.0,1,409.75332260131836,0.0
Ascaris-lumbricoides_0955_jpg.rf.0126e5785f739211875ae64d11c5e4f8.jpg,1.0,1.0,1.0,1,362.2124195098877,0.0
Fasciolopsis-buski_0304_jpg.rf.00f6cf589b0bbb074c24d95ffbc53d9b.jpg,1.0,1.0,1.0,1,406.71706199645996,0.0
100630_jpg.rf.0141ecbe0e1bb20ebb3d06918227e0b5.jpg,1.0,1.0,1.0,1,199.07212257385254,0.0
Enterobius-vermicularis_0880_jpg.rf.014f732f38c5051dee602915ee1f6d5f.jpg,1.0,1.0,1.0,1,347.52631187438965,0.0
Opisthorchis-viverrine_0841_jpg.rf.004fda79ba7dd33b2ee85d9468b7b7f3.jpg,1.0,1.0,1.0,1,230.38339614868164,0.0
Ascaris-lumbricoides_0730_jpg.rf.03e8f8d4ac82a78857485b6ebea599c1.jpg,1.0,1.0,1.0,1,368.7899112701416,0.0
Enterobius-vermicularis_0809_jpg.rf.0491ef09c9b060cc7318e7903ba54f2b.jpg,1.0,1.0,1.0,1,350.0490188598633,0.0
Fasciolopsis-buski_0606_jpg.rf.043f9034aa24713fc2b16cc9256d5f76.jpg,1.0,1.0,1.0,1,416.11599922180176,0.0
Enterobius-vermicularis_0163_jpg.rf.0506aab8e2e87e9b1b4759a637f3453f.jpg,1.0,1.0,1.0,1,259.4294548034668,0.0
Opisthorchis-viverrine_0172_jpg.rf.04cd3f2a81587893ecb5520664bbecb2.jpg,1.0,1.0,1.0,1,391.1895751953125,0.0
Ascaris-lumbricoides_0235_jpg.rf.04b35ef5ca38feb855731e97970324cf.jpg,1.0,1.0,1.0,1,347.55635261535645,0.0
Taenia-spp-egg_0387_jpg.rf.05d933b7405b25b24e3507ad707c70a9.jpg,1.0,1.0,1.0,1,315.42372703552246,0.0
Ascaris-lumbricoides_0062_jpg.rf.06cfb7251900c2a469abd4f9a756c185.jpg,1.0,1.0,1.0,1,218.3220386505127,0.0
Enterobius-vermicularis_0862_jpg.rf.06bcc52416b4d4b16c3fa97621184e09.jpg,1.0,1.0,1.0,1,361.9818687438965,0.0
Ascaris-lumbricoides_0334_jpg.rf.07b2fca0d2cb7ec380e695294bdeb45c.jpg,1.0,1.0,1.0,1,309.91148948669434,0.0
Fasciolopsis-buski_0699_jpg.rf.08512534758d05d5e5d6474aa46403c1.jpg,1.0,1.0,1.0,1,283.9035987854004,0.0
Opisthorchis-viverrine_0429_jpg.rf.0928d9d2a25520644bfe3114b7cb5f8d.jpg,1.0,1.0,1.0,1,236.30428314208984,0.0
Opisthorchis-viverrine_0092_jpg.rf.09f711369ba68a6f12e8e0aa3acad96c.jpg,1.0,1.0,1.0,1,263.48233222961426,0.0
Taenia-spp-egg_0981_jpg.rf.09f379d3590448b7a991af1068440022.jpg,1.0,1.0,1.0,1,277.5084972381592,0.0
Fasciolopsis-buski_0521_jpg.rf.0a2fa1b3c364959238831068e31ab95d.jpg,1.0,1.0,1.0,1,387.5441551208496,0.0
Ascaris-lumbricoides_0949_jpg.rf.0b159fde83298ab1defe13de13769e47.jpg,1.0,1.0,1.0,1,281.1610698699951,0.0
Ascaris-lumbricoides_0286_jpg.rf.0af1a16404fbfd55fd9cb13a4204e536.jpg,1.0,1.0,1.0,1,404.21557426452637,0.0
Opisthorchis-viverrine_0147_jpg.rf.0ca1a5889721b9f362e5640ac59472fa.jpg,1.0,1.0,1.0,1,265.4871940612793,0.0
Opisthorchis-viverrine_0816_jpg.rf.0c2b196377520787b5ed825b8f201dcd.jpg,1.0,1.0,1.0,1,249.21464920043945,0.0
Opisthorchis-viverrine_0693_jpg.rf.0d641fc08c22c1f7c9b899fdac72456c.jpg,1.0,1.0,1.0,1,266.73436164855957,0.0
Fasciolopsis-buski_0792_jpg.rf.0ca6faad7d8d27a087bdf9bd014bcb56.jpg,1.0,1.0,1.0,1,345.0043201446533,0.0
Ascaris-lumbricoides_0293_jpg.rf.0d662264fd62e81e655f2b4bc5e11dc0.jpg,1.0,1.0,1.0,1,353.809118270874,0.0
Fasciolopsis-buski_0804_jpg.rf.0d863b90885a238b3741ae36fa3769ef.jpg,1.0,1.0,1.0,1,350.1782417297363,0.0
Opisthorchis-viverrine_0829_jpg.rf.0e81c3460c7b0bd90d4de3d86229de09.jpg,1.0,1.0,1.0,1,315.20533561706543,0.0
Ascaris-lumbricoides_0520_jpg.rf.0e53023aaabf8a81bf719c6be809b345.jpg,1.0,1.0,1.0,1,428.117036819458,0.0
Opisthorchis-viverrine_0415_jpg.rf.0ee7de437b967193ed5f3fd8654c218f.jpg,1.0,1.0,1.0,1,308.1643581390381,0.0
Fasciolopsis-buski_0008_jpg.rf.0f64ad27c77f81da859604a23e47c56d.jpg,1.0,1.0,1.0,1,216.88294410705566,0.0
Ascaris-lumbricoides_0172_jpg.rf.0f2733ec2bafeef3e80bbdfb862eb24f.jpg,1.0,1.0,1.0,1,412.9934310913086,0.0
Opisthorchis-viverrine_0972_jpg.rf.0fc6c103749c6e0b265fc57827fd8d60.jpg,1.0,1.0,1.0,1,354.778528213501,0.0
Taenia-spp-egg_0349_jpg.rf.109eb201a97f7b13990242cb507eee40.jpg,1.0,1.0,1.0,1,229.95758056640625,0.0
Enterobius-vermicularis_0448_jpg.rf.1055676976ffe05b36a8b17fd6c747bd.jpg,1.0,1.0,1.0,1,357.3565483093262,0.0
Enterobius-vermicularis_0676_jpg.rf.121382c9ec73f3f0b071c07b45eb7a18.jpg,1.0,1.0,1.0,1,245.48006057739258,0.0
Ascaris-lumbricoides_0908_jpg.rf.11d9de6aa90f32c0d884c4f96172f205.jpg,1.0,1.0,1.0,1,307.8656196594238,0.0
Enterobius-vermicularis_0363_jpg.rf.11c7c62c12d881923af0eb3addd20f7b.jpg,1.0,1.0,1.0,1,294.025182723999,0.0
Taenia-spp-egg_0726_jpg.rf.124a95d4596c193c28ba0257c52a8261.jpg,1.0,1.0,1.0,1,351.2749671936035,0.0
100227_jpg.rf.12b35211ae53d6200e9cb8f618ec2774.jpg,1.0,1.0,1.0,2,298.78973960876465,0.0
Opisthorchis-viverrine_0935_jpg.rf.12dd4bd818a57b6fe23933131725d239.jpg,1.0,1.0,1.0,1,276.87597274780273,0.0
Ascaris-lumbricoides_0378_jpg.rf.140a6b99ddbe9e0248706dcec0880948.jpg,1.0,1.0,1.0,1,250.16427040100098,0.0
Opisthorchis-viverrine_0882_jpg.rf.13e5a85a9887e43c4b3a141aa0bb760d.jpg,1.0,1.0,1.0,1,250.8838176727295,0.0
Enterobius-vermicularis_0469_jpg.rf.13e37959a7bb947a463adeedbcc4c2a5.jpg,1.0,1.0,1.0,1,279.8588275909424,0.0
100629_jpg.rf.13fb91118f9dca8d0e9c84241406d2e8.jpg,1.0,1.0,1.0,1,234.43031311035156,0.0
Opisthorchis-viverrine_0098_jpg.rf.157950504ace4e8b10b15d81e172262f.jpg,1.0,1.0,1.0,1,217.81182289123535,0.0
Opisthorchis-viverrine_0511_jpg.rf.15f02f78e6446ede8574264e03c75c33.jpg,1.0,1.0,1.0,1,312.9100799560547,0.0
Enterobius-vermicularis_0248_jpg.rf.157f9b512ea109013953ece73d7a2acd.jpg,1.0,1.0,1.0,1,218.83583068847656,0.0
Opisthorchis-viverrine_0910_jpg.rf.169cd090403a883e6ba3393d2b31a5a7.jpg,1.0,1.0,1.0,1,355.56483268737793,0.0
Ascaris-lumbricoides_0432_jpg.rf.173f097b1a4937845a7bfdda6a1d6687.jpg,1.0,1.0,1.0,1,309.76223945617676,0.0
Ascaris-lumbricoides_0505_jpg.rf.172875d7f7233bd71cb3634145c0d9eb.jpg,1.0,1.0,1.0,1,421.63944244384766,0.0
Taenia-spp-egg_0729_jpg.rf.185c1d6ccddf6041b089c88d7c188b3e.jpg,1.0,1.0,1.0,1,350.4188060760498,0.0
Opisthorchis-viverrine_0777_jpg.rf.1a1c8b7c35a9e8009bc40458a237e85b.jpg,1.0,1.0,1.0,1,283.0984592437744,0.0
Fasciolopsis-buski_0283_jpg.rf.190da58efe1de36b4394ad10c7976440.jpg,1.0,1.0,1.0,1,355.11040687561035,0.0
Enterobius-vermicularis_0504_jpg.rf.1be27e5d92cf36aa3b4a25fabbada7ae.jpg,1.0,1.0,1.0,1,315.9463405609131,0.0
Opisthorchis-viverrine_0837_jpg.rf.1cd5a500cde716d636b50aec68e3999a.jpg,1.0,1.0,1.0,1,238.62695693969727,0.0
Enterobius-vermicularis_0415_jpg.rf.1d898e17d5073d99dd0d18a975fc9963.jpg,0.5,1.0,0.6666666666666666,2,292.1566963195801,0.0
100626_jpg.rf.1deb114ba32a888ecf182d4817c2524b.jpg,1.0,1.0,1.0,1,283.88333320617676,0.0
Ascaris-lumbricoides_0679_jpg.rf.1d39681fd5530808ab6a34fa80a522c2.jpg,0.5,1.0,0.6666666666666666,2,284.48009490966797,0.0
Taenia-spp-egg_0994_jpg.rf.1e37388c3b3790b218e32f24d8b1533e.jpg,1.0,1.0,1.0,1,344.32101249694824,0.0
Enterobius-vermicularis_0242_jpg.rf.1dfa0a82ff5ab86f3d15e0279b5c808e.jpg,1.0,1.0,1.0,1,220.54815292358398,0.0
Taenia-spp-egg_0713_jpg.rf.1eef6fd8ae605aa26145f7d128fb0ed0.jpg,1.0,1.0,1.0,1,353.0566692352295,0.0
Ascaris-lumbricoides_0136_jpg.rf.a238957c994586791ac726f9f9c65925.jpg,1.0,1.0,1.0,1,217.5915241241455,0.0
Taenia-spp-egg_0783_jpg.rf.a2cd9656c1276e6ece9dd1ec21e6e8f6.jpg,1.0,1.0,1.0,1,374.26185607910156,0.0
Ascaris-lumbricoides_0141_jpg.rf.a21c1f747a2b1410354a32fa35e77c6a.jpg,1.0,1.0,1.0,1,286.9570255279541,0.0
Opisthorchis-viverrine_0348_jpg.rf.a3aa0eed30d4d8f2ef7e401b1f904190.jpg,1.0,1.0,1.0,1,250.22435188293457,0.0
Taenia-spp-egg_0297_jpg.rf.a4b6a30f20391880363b557a7a1ef8a8.jpg,1.0,1.0,1.0,1,348.7727642059326,0.0
Fasciolopsis-buski_0441_jpg.rf.a511ea64cbfb7e9a03c8a89d47462661.jpg,1.0,1.0,1.0,1,240.8294677734375,0.0
Fasciolopsis-buski_0864_jpg.rf.a51877c3a74d3cebf3bf337120f88f04.jpg,1.0,1.0,1.0,1,233.0610752105713,0.0
Fasciolopsis-buski_0814_jpg.rf.a5f4221059e8c902079d9b2eb23a438c.jpg,1.0,1.0,1.0,1,341.031551361084,0.0
Ascaris-lumbricoides_0417_jpg.rf.a790a69fedb225f8e5334abf85c41e06.jpg,1.0,1.0,1.0,1,314.27717208862305,0.0
Ascaris-lumbricoides_0801_jpg.rf.a6d91d98611dc584221e8011ba615e98.jpg,1.0,1.0,1.0,1,273.35405349731445,0.0
Taenia-spp-egg_0085_jpg.rf.a761a73b1793d4e602297e5daef3d481.jpg,1.0,1.0,1.0,1,264.3282413482666,0.0
Opisthorchis-viverrine_0913_jpg.rf.a7734c3a68afb061cd5524119ec007a3.jpg,1.0,1.0,1.0,1,355.09419441223145,0.0
Enterobius-vermicularis_0128_jpg.rf.a7ba1df3b664f9282e2e91a8f646ed79.jpg,1.0,1.0,1.0,1,223.3729362487793,0.0
Opisthorchis-viverrine_0088_jpg.rf.a8303106bc539df7ce4dd2cc81b68b7c.jpg,1.0,1.0,1.0,1,267.2238349914551,0.0
Taenia-spp-egg_0221_jpg.rf.a8dce9047176df290de2030f82a91e26.jpg,1.0,1.0,1.0,1,308.57181549072266,0.0
Enterobius-vermicularis_0565_jpg.rf.a86e0052e052eb2ee782a4c68272bdda.jpg,1.0,1.0,1.0,1,241.04762077331543,0.0
Ascaris-lumbricoides_0244_jpg.rf.a8c04bfd72ea7479e7bb702c7b96313d.jpg,1.0,1.0,1.0,1,393.7366008758545,0.0
Opisthorchis-viverrine_0678_jpg.rf.ab43784feac74303010eb9e10c2c4d4d.jpg,1.0,1.0,1.0,1,222.74374961853027,0.0
Taenia-spp-egg_0049_jpg.rf.add6f300e687e2584d1829a2e2980327.jpg,1.0,1.0,1.0,1,287.7492904663086,0.0
Taenia-spp-egg_0852_jpg.rf.adf733034cfa5d25477dc5f6003d20bf.jpg,1.0,1.0,1.0,1,316.7695999145508,0.0
Enterobius-vermicularis_0019_jpg.rf.ae849e84700bd2e6105b3969f62a578a.jpg,1.0,1.0,1.0,1,265.14482498168945,0.0
Taenia-spp-egg_0209_jpg.rf.ae7096a0cda8c32f4152fea1b2481c09.jpg,1.0,1.0,1.0,1,335.18147468566895,0.0
Opisthorchis-viverrine_0753_jpg.rf.af841834f901d79c12ed83a55b5cfcdb.jpg,1.0,1.0,1.0,1,280.4126739501953,0.0
Ascaris-lumbricoides_0127_jpg.rf.b050296f0e67f59e4a6d3006ff407f67.jpg,1.0,1.0,1.0,1,267.669677734375,0.0
Fasciolopsis-buski_0900_jpg.rf.b08c52d392aaad4e51da672c665578e3.jpg,1.0,1.0,1.0,1,321.4712142944336,0.0
Enterobius-vermicularis_0844_jpg.rf.b171a9e3000d2313e1a0d053794376a0.jpg,1.0,1.0,1.0,1,366.0016059875488,0.0
Opisthorchis-viverrine_0924_jpg.rf.b1eddd94eb1681460928fdcbce438be5.jpg,1.0,1.0,1.0,1,353.564977645874,0.0
Taenia-spp-egg_0385_jpg.rf.b389c409c22dbf30be49fe6be7efcd21.jpg,1.0,1.0,1.0,1,232.9096794128418,0.0
Taenia-spp-egg_0433_jpg.rf.b3c4eb0313177a5dda8e3a3488aa3fab.jpg,1.0,1.0,1.0,1,237.86211013793945,0.0
Taenia-spp-egg_0976_jpg.rf.b3e09d8aca6e274cbc867ab44dbf95a0.jpg,1.0,1.0,1.0,1,348.61159324645996,0.0
Taenia-spp-egg_0291_jpg.rf.b3f73e0552675bcae971ef0036d6fed4.jpg,1.0,1.0,1.0,1,406.62503242492676,0.0
Ascaris-lumbricoides_0495_jpg.rf.b4d8734537c34b11506186865c524805.jpg,1.0,1.0,1.0,1,325.77037811279297,0.0
Opisthorchis-viverrine_0580_jpg.rf.b578d28e487cf24d1cde963cc99a794e.jpg,1.0,1.0,1.0,1,410.77327728271484,0.0
Enterobius-vermicularis_0772_jpg.rf.b5b9f596950e8ef2cb6ec882329b59b8.jpg,1.0,1.0,1.0,1,360.64791679382324,0.0
Fasciolopsis-buski_0190_jpg.rf.b5cf67f270066ceb9b925df5403e1cb3.jpg,1.0,1.0,1.0,1,400.8331298828125,0.0
Ascaris-lumbricoides_0198_jpg.rf.b5d5a11ed816bea8a8467fe6cfda1039.jpg,1.0,1.0,1.0,1,419.4498062133789,0.0
Enterobius-vermicularis_0336_jpg.rf.b6ed83d6673b872b6c4f5f36bd3a8305.jpg,1.0,1.0,1.0,1,363.26122283935547,0.0
100206_png_jpg.rf.b8111362fabd4d87117b8053bb2a3d89.jpg,0.3333333333333333,1.0,0.5,3,304.1350841522217,0.0
Ascaris-lumbricoides_0404_jpg.rf.b8cc1497d714e6e5b3e4b6fd30a39762.jpg,0.5,1.0,0.6666666666666666,2,247.12038040161133,0.0
Fasciolopsis-buski_0905_jpg.rf.ba080cefc990d23af07b3433f7b64949.jpg,1.0,1.0,1.0,1,320.9543228149414,0.0
Taenia-spp-egg_0266_jpg.rf.bb61fa3ab1a9c8eedf7f3292dc14ce8a.jpg,1.0,1.0,1.0,1,415.0855541229248,0.0
Enterobius-vermicularis_0907_jpg.rf.bbcd3e4507803b3d209f3b96fcd7ba68.jpg,1.0,1.0,1.0,1,279.59609031677246,0.0
Ascaris-lumbricoides_0753_jpg.rf.bbfe4dc8f1dd5ad1c903d9d4e060df71.jpg,1.0,1.0,1.0,1,298.0027198791504,0.0
Taenia-spp-egg_0110_jpg.rf.bd57cd01c834705030231c75c9b8f204.jpg,0.5,1.0,0.6666666666666666,2,220.9017276763916,0.0
Taenia-spp-egg_0337_jpg.rf.bdc06d1a8c5355b2b849659a60a38ab0.jpg,1.0,1.0,1.0,1,237.90812492370605,0.0
Enterobius-vermicularis_0941_jpg.rf.be2bdff570b03c653d788fcadcf674ba.jpg,1.0,1.0,1.0,1,348.9270210266113,0.0
Enterobius-vermicularis_0559_jpg.rf.bd795dfb39100c9d43ebf6cb1e2fde1d.jpg,1.0,1.0,1.0,1,316.27440452575684,0.0
100250_png_jpg.rf.be18860176eee0c6c647c6653dab46eb.jpg,1.0,1.0,1.0,1,308.76660346984863,0.0
Taenia-spp-egg_0737_jpg.rf.bdec39bc122413ddd518efae47f28fed.jpg,1.0,1.0,1.0,1,386.86633110046387,0.0
Enterobius-vermicularis_0625_jpg.rf.be420c4206203ed95b6afbbebf5a14b7.jpg,1.0,1.0,1.0,1,314.46099281311035,0.0
Ascaris-lumbricoides_0085_jpg.rf.bed9f8db7b1bb782757254f33c398a6c.jpg,1.0,1.0,1.0,1,265.6424045562744,0.0
Fasciolopsis-buski_0506_jpg.rf.bf0c4c8b742c2f63a46b7f8db9465165.jpg,1.0,1.0,1.0,1,439.55492973327637,0.0
Ascaris-lumbricoides_0106_jpg.rf.c0260a728158e9ffa4f026d089739782.jpg,1.0,1.0,1.0,1,221.32420539855957,0.0
100076_jpg.rf.c023a8ece41c08d2e4c3913212c070f3.jpg,1.0,1.0,1.0,1,247.29657173156738,0.0
100224_png_jpg.rf.c0fa9cf3e82b2bc504a5e6b8f9c7a4c5.jpg,0.5,1.0,0.6666666666666666,2,202.0277976989746,0.0
Fasciolopsis-buski_0370_jpg.rf.61f181e48099d69de7791a108086ce60.jpg,1.0,1.0,1.0,1,320.04833221435547,0.0
Opisthorchis-viverrine_0879_jpg.rf.62d854a119a6dbd7496ea60b714e1fce.jpg,1.0,1.0,1.0,1,323.7466812133789,0.0
Taenia-spp-egg_0847_jpg.rf.62aa215c00b5d3e17a036541e3c318b6.jpg,1.0,1.0,1.0,1,243.09372901916504,0.0
Ascaris-lumbricoides_0564_jpg.rf.61772240ebf5a7973b0984bf7559d9e5.jpg,1.0,1.0,1.0,1,404.7284126281738,0.0
Enterobius-vermicularis_0084_jpg.rf.63ec7d9b3d72944a130808c76ae59f56.jpg,1.0,1.0,1.0,1,220.89099884033203,0.0
Fasciolopsis-buski_0358_jpg.rf.64a54b3c407926aed39d872deb900ca5.jpg,1.0,1.0,1.0,1,319.21839714050293,0.0
Ascaris-lumbricoides_0398_jpg.rf.648305205eb7b119a3d0b877671a60cf.jpg,1.0,1.0,1.0,1,248.55351448059082,0.0
Opisthorchis-viverrine_0364_jpg.rf.65b44aa075f0d06a23b3414e978d58f6.jpg,1.0,1.0,1.0,1,317.4018859863281,0.0
Enterobius-vermicularis_0485_jpg.rf.66a753ba5ec0980c32c07b38495da557.jpg,1.0,1.0,1.0,1,288.21659088134766,0.0
Ascaris-lumbricoides_0327_jpg.rf.66ac00b22932b861d8fd5c015d443a63.jpg,1.0,1.0,1.0,1,236.50145530700684,0.0
Fasciolopsis-buski_0456_jpg.rf.66f7081d4e2196ee02a7f9cc2f33a115.jpg,1.0,1.0,1.0,1,320.62339782714844,0.0
Enterobius-vermicularis_0145_jpg.rf.6733de4dd1b63fe5c49bbc01b621c915.jpg,1.0,1.0,1.0,1,287.46509552001953,0.0
Fasciolopsis-buski_0303_jpg.rf.6713ebf85e374f01fa094ab7afacdfba.jpg,1.0,1.0,1.0,1,334.4447612762451,0.0
Opisthorchis-viverrine_0673_jpg.rf.6792245589de9fa16f4781def5a14503.jpg,1.0,1.0,1.0,1,265.0151252746582,0.0
Enterobius-vermicularis_0003_jpg.rf.680f96451f178b5818b39586a40cfa0c.jpg,1.0,1.0,1.0,1,267.4729824066162,0.0
Ascaris-lumbricoides_0483_jpg.rf.684415d596c8bd001214b5b07b16ea9b.jpg,1.0,1.0,1.0,1,434.93056297302246,0.0
